Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label
172.16.16.96-172.16.16.1-0-0-1,172.16.16.96,0,172.16.16.1,0,1,2022-09-08 11:22:59.380330,117702746,25,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21239946262596116,4904281.083333334,1717920.7106129634,7763805.0,1191116.0,1.17702746E8,4904281.083333334,1717920.7106129634,7763805.0,1191116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21239946262596116,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.03407996E7,5738215.253835665,1.491771E7,1191116.0,6599874.800000001,724532.8859593761,7763805.0,5119930.0,3,3,0,NeedManualLabel
172.16.16.96-172.16.16.1-0-0-1,172.16.16.96,0,172.16.16.1,0,1,2022-09-08 11:25:00.990976,119115309,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21827588928976377,4764612.359999999,2098047.7778880117,1.0487063E7,1003409.0,1.19115309E8,4764612.359999999,2098047.7778880117,1.0487063E7,1003409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21827588928976377,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.13681808E7,5531209.136068867,1.8082506E7,4528519.0,6919378.333333334,1588728.1979584333,1.0487063E7,5244624.0,3,3,0,NeedManualLabel
172.16.16.96-172.16.16.1-0-0-1,172.16.16.96,0,172.16.16.1,0,1,2022-09-08 11:27:05.342700,117759872,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.20380456935279279,5119994.434782609,2336533.939682021,1.0782523E7,1840293.0,1.17759872E8,5119994.434782609,2336533.939682021,1.0782523E7,1840293.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20380456935279279,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7581845.0,8628430.872551695,2.5177422E7,3386393.0,7226880.200000001,1700653.7319556328,1.0782523E7,5155149.0,3,3,0,NeedManualLabel
172.16.16.96-172.16.16.163-46402-30002-6,172.16.16.96,46402,172.16.16.163,30002,6,2022-09-08 11:19:38.795866,1200,5,0,447.0,0.0,447.0,0.0,89.4,199.9044771884812,0,0,0,0,372500.00000000006,4166.666666666667,300.0,202.56192468806503,593.0,160.0,1200.0,300.0,202.56192468806503,593.0,160.0,0,0,0,0,0,1,0,0,0,0,0,168,0,4166.666666666667,0.0,0.0,447.0,89.4,199.9044771884812,39961.8,1,1,0,1,4,0,0,0,0.0,89.4,89.4,0.0,0,0,0,0,0,0,1,89,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,1200,NeedManualLabel
172.16.16.96-172.16.16.163-46404-30002-6,172.16.16.96,46404,172.16.16.163,30002,6,2022-09-08 11:14:55.031872,2770,5,0,452.0,0.0,452.0,0.0,90.4,202.140545165981,0,0,0,0,163176.89530685922,1805.0541516245487,692.5,331.363345387909,1103.0,301.0,2770.0,692.5,331.363345387909,1103.0,301.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1805.0541516245487,0.0,0.0,452.0,90.4,202.140545165981,40860.8,1,1,0,1,4,0,0,0,0.0,90.4,90.4,0.0,0,0,0,0,0,0,1,90,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2770,NeedManualLabel
172.16.16.96-172.16.16.1-0-0-1,172.16.16.96,0,172.16.16.1,0,1,2022-09-08 11:29:08.403140,118348774,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.21968964376428604,4733950.959999999,1596186.0652669454,7021855.0,1313608.0,1.18348774E8,4733950.959999999,1596186.0652669454,7021855.0,1313608.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21968964376428604,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8143208.5,4394971.001618543,1.4611747E7,2731480.0,6187374.363636363,509167.55991545133,7021855.0,5326108.0,3,3,0,NeedManualLabel
172.16.16.96-172.16.16.163-48172-30002-6,172.16.16.96,48172,172.16.16.163,30002,6,2022-09-08 11:22:15.847426,3058,5,0,425.0,0.0,425.0,0.0,85.0,190.06577808748213,0,0,0,0,138979.72531066058,1635.0555918901243,764.5,335.249658215088,1086.0,335.0,3058.0,764.5,335.249658215088,1086.0,335.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1635.0555918901243,0.0,0.0,425.0,85.0,190.06577808748213,36125.0,1,1,0,1,4,0,0,0,0.0,85.0,85.0,0.0,0,0,0,0,0,0,1,85,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,3058,NeedManualLabel
172.16.16.96-172.16.16.163-48174-30002-6,172.16.16.96,48174,172.16.16.163,30002,6,2022-09-08 11:22:15.854020,3266,5,0,426.0,0.0,426.0,0.0,85.2,190.51299168298206,0,0,0,0,130434.78260869566,1530.9246785058176,816.5,460.3871559169884,1257.0,298.0,3266.0,816.5,460.3871559169884,1257.0,298.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1530.9246785058176,0.0,0.0,426.0,85.2,190.51299168298206,36295.2,1,1,0,1,4,0,0,0,0.0,85.2,85.2,0.0,0,0,0,0,0,0,1,85,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,3266,NeedManualLabel
172.16.16.96-172.16.16.163-53484-30002-6,172.16.16.96,53484,172.16.16.163,30002,6,2022-09-08 11:34:48.373273,1701,5,0,440.0,0.0,440.0,0.0,88.0,196.7739820199815,0,0,0,0,258671.36978248088,2939.4473838918284,425.25,175.99502833887098,634.0,208.0,1701.0,425.25,175.99502833887098,634.0,208.0,0,0,0,0,0,1,0,0,0,0,0,168,0,2939.4473838918284,0.0,0.0,440.0,88.0,196.7739820199815,38720.0,1,1,0,1,4,0,0,0,0.0,88.0,88.0,0.0,0,0,0,0,0,0,1,88,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,1701,NeedManualLabel
172.16.16.96-172.16.16.163-57952-30002-6,172.16.16.96,57952,172.16.16.163,30002,6,2022-09-08 11:22:08.829892,2350,5,0,446.0,0.0,446.0,0.0,89.2,199.45726359298123,0,0,0,0,189787.23404255317,2127.659574468085,587.5,248.2210036775024,841.0,368.0,2350.0,587.5,248.2210036775024,841.0,368.0,0,0,0,0,0,1,0,0,0,0,0,168,0,2127.659574468085,0.0,0.0,446.0,89.2,199.45726359298123,39783.2,1,1,0,1,4,0,0,0,0.0,89.2,89.2,0.0,0,0,0,0,0,0,1,89,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2350,NeedManualLabel
172.16.16.96-172.16.16.163-34496-30002-6,172.16.16.96,34496,172.16.16.163,30002,6,2022-09-08 11:21:31.163962,2166,6,0,437.0,0.0,437.0,0.0,72.83333333333334,178.40450293270814,0,0,0,0,201754.38596491228,2770.083102493075,433.2,263.2891946130718,832.0,146.0,2166.0,433.2,263.2891946130718,832.0,146.0,0,0,0,0,0,1,0,0,0,0,0,200,0,2770.083102493075,0.0,0.0,437.0,72.83333333333334,178.40450293270814,31828.166666666668,1,1,0,1,5,0,0,0,0.0,72.83333333333333,72.83333333333333,0.0,0,0,0,0,0,0,1,72,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2166,NeedManualLabel
172.16.16.96-172.16.16.163-34650-30002-6,172.16.16.96,34650,172.16.16.163,30002,6,2022-09-08 11:30:59.300890,1868,5,0,437.0,0.0,437.0,0.0,87.4,195.43234123348162,0,0,0,0,233940.04282655244,2676.659528907923,467.0,179.88329550016587,689.0,254.0,1868.0,467.0,179.88329550016587,689.0,254.0,0,0,0,0,0,1,0,0,0,0,0,168,0,2676.659528907923,0.0,0.0,437.0,87.4,195.43234123348162,38193.8,1,1,0,1,4,0,0,0,0.0,87.4,87.4,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,1868,NeedManualLabel
172.16.16.96-172.16.16.1-33118-53-17,172.16.16.96,33118,172.16.16.1,53,17,2022-09-08 11:27:47.715842,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-56940-30002-6,172.16.16.96,56940,172.16.16.163,30002,6,2022-09-08 11:40:08.858780,3122,5,0,421.0,0.0,421.0,0.0,84.2,188.2769237054823,0,0,0,0,134849.45547725816,1601.5374759769377,780.5,339.2663653630679,1240.0,452.0,3122.0,780.5,339.2663653630679,1240.0,452.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1601.5374759769377,0.0,0.0,421.0,84.2,188.2769237054823,35448.2,1,1,0,1,4,0,0,0,0.0,84.2,84.2,0.0,0,0,0,0,0,0,1,84,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,3122,NeedManualLabel
172.16.16.96-172.16.16.163-51460-30002-6,172.16.16.96,51460,172.16.16.163,30002,6,2022-09-08 11:16:59.879791,2767,5,0,445.0,0.0,445.0,0.0,89.0,199.0100499974813,0,0,0,0,160823.9971087821,1807.0112034694616,691.75,264.1544686983988,968.0,332.0,2767.0,691.75,264.1544686983988,968.0,332.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1807.0112034694616,0.0,0.0,445.0,89.0,199.0100499974813,39605.00000000001,1,1,0,1,4,0,0,0,0.0,89.0,89.0,0.0,0,0,0,0,0,0,1,89,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2767,NeedManualLabel
172.16.16.96-172.16.16.163-60840-30002-6,172.16.16.96,60840,172.16.16.163,30002,6,2022-09-08 11:17:20.523049,2027,5,0,457.0,0.0,457.0,0.0,91.4,204.3766131434808,0,0,0,0,225456.3394178589,2466.6995559940797,506.75,156.7617619191619,688.0,307.0,2027.0,506.75,156.7617619191619,688.0,307.0,0,0,0,0,0,1,0,0,0,0,0,168,0,2466.6995559940797,0.0,0.0,457.0,91.4,204.3766131434808,41769.80000000001,1,1,0,1,4,0,0,0,0.0,91.4,91.4,0.0,0,0,0,0,0,0,1,91,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2027,NeedManualLabel
172.16.16.96-172.16.16.163-59758-30002-6,172.16.16.96,59758,172.16.16.163,30002,6,2022-09-08 11:34:27.699644,2452,5,0,419.0,0.0,419.0,0.0,83.8,187.38249651448237,0,0,0,0,170880.91353996735,2039.1517128874386,613.0,348.66029312211623,1102.0,324.0,2452.0,613.0,348.66029312211623,1102.0,324.0,0,0,0,0,0,1,0,0,0,0,0,168,0,2039.1517128874386,0.0,0.0,419.0,83.8,187.38249651448237,35112.2,1,1,0,1,4,0,0,0,0.0,83.8,83.8,0.0,0,0,0,0,0,0,1,83,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2452,NeedManualLabel
172.16.16.96-172.16.16.163-37952-30002-6,172.16.16.96,37952,172.16.16.163,30002,6,2022-09-08 11:36:23.164326,2460,5,0,419.0,0.0,419.0,0.0,83.8,187.38249651448237,0,0,0,0,170325.20325203252,2032.520325203252,615.0,332.5828217652459,1040.0,287.0,2460.0,615.0,332.5828217652459,1040.0,287.0,0,0,0,0,0,1,0,0,0,0,0,168,0,2032.520325203252,0.0,0.0,419.0,83.8,187.38249651448237,35112.2,1,1,0,1,4,0,0,0,0.0,83.8,83.8,0.0,0,0,0,0,0,0,1,83,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2460,NeedManualLabel
172.16.16.96-172.16.16.163-40840-30002-6,172.16.16.96,40840,172.16.16.163,30002,6,2022-09-08 11:40:28.902384,2532,5,0,456.0,0.0,456.0,0.0,91.2,203.9293995479808,0,0,0,0,180094.78672985782,1974.7235387045814,633.0,109.28860873851401,765.0,529.0,2532.0,633.0,109.28860873851401,765.0,529.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1974.7235387045814,0.0,0.0,456.0,91.2,203.9293995479808,41587.2,1,1,0,1,4,0,0,0,0.0,91.2,91.2,0.0,0,0,0,0,0,0,1,91,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2532,NeedManualLabel
172.16.16.96-172.16.16.1-60812-53-17,172.16.16.96,60812,172.16.16.1,53,17,2022-09-08 11:15:10.485955,0,1,0,52.0,0.0,52.0,52.0,52.0,0.0,0,0,0,0,Infinity,Infinity,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.0,0.0,52.0,52.0,52.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,52.0,52.0,0.0,0,0,0,0,0,0,1,52,0,0,0,0,0,8,0,0,0,0,0,0,0,0,-1,-1,0,NeedManualLabel
172.16.16.96-172.16.16.163-53812-30002-6,172.16.16.96,53812,172.16.16.163,30002,6,2022-09-08 11:16:13.518446,2979,6,0,432.0,0.0,432.0,0.0,72.0,176.36326148038881,0,0,0,0,145015.1057401813,2014.0986908358511,595.8,289.2390015195046,1004.0,290.0,2979.0,595.8,289.2390015195046,1004.0,290.0,0,0,0,0,0,1,0,0,0,0,0,200,0,2014.0986908358511,0.0,0.0,432.0,72.0,176.36326148038881,31104.0,1,1,0,1,5,0,0,0,0.0,72.0,72.0,0.0,0,0,0,0,0,0,1,72,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2979,NeedManualLabel
172.16.16.96-172.16.16.163-35788-30002-6,172.16.16.96,35788,172.16.16.163,30002,6,2022-09-08 11:25:01.301123,1407,5,0,456.0,0.0,456.0,0.0,91.2,203.9293995479808,0,0,0,0,324093.81663113006,3553.6602700781805,351.75,59.02753594721704,434.0,300.0,1407.0,351.75,59.02753594721704,434.0,300.0,0,0,0,0,0,1,0,0,0,0,0,168,0,3553.6602700781805,0.0,0.0,456.0,91.2,203.9293995479808,41587.2,1,1,0,1,4,0,0,0,0.0,91.2,91.2,0.0,0,0,0,0,0,0,1,91,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,1407,NeedManualLabel
172.16.16.96-172.16.16.163-39800-30002-6,172.16.16.96,39800,172.16.16.163,30002,6,2022-09-08 11:12:52.579260,3319,5,0,423.0,0.0,423.0,0.0,84.6,189.1713508964822,0,0,0,0,127448.02651401024,1506.4778547755348,829.75,723.6326761555202,1871.0,208.0,3319.0,829.75,723.6326761555202,1871.0,208.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1506.4778547755348,0.0,0.0,423.0,84.6,189.1713508964822,35785.8,1,1,0,1,4,0,0,0,0.0,84.6,84.6,0.0,0,0,0,0,0,0,1,84,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,3319,NeedManualLabel
172.16.16.96-172.16.16.163-42970-30002-6,172.16.16.96,42970,172.16.16.163,30002,6,2022-09-08 11:21:22.291099,1225,5,0,429.0,0.0,429.0,0.0,85.8,191.85463246948194,0,0,0,0,350204.0816326531,4081.6326530612246,306.25,211.9832933668752,619.0,150.0,1225.0,306.25,211.9832933668752,619.0,150.0,0,0,0,0,0,1,0,0,0,0,0,168,0,4081.6326530612246,0.0,0.0,429.0,85.8,191.85463246948194,36808.2,1,1,0,1,4,0,0,0,0.0,85.8,85.8,0.0,0,0,0,0,0,0,1,85,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,1225,NeedManualLabel
172.16.16.96-172.16.16.163-55724-30002-6,172.16.16.96,55724,172.16.16.163,30002,6,2022-09-08 11:13:18.306344,1751,5,0,437.0,0.0,437.0,0.0,87.4,195.43234123348162,0,0,0,0,249571.673329526,2855.5111364934323,437.75,33.73796081567468,463.0,388.0,1751.0,437.75,33.73796081567468,463.0,388.0,0,0,0,0,0,1,0,0,0,0,0,168,0,2855.5111364934323,0.0,0.0,437.0,87.4,195.43234123348162,38193.8,1,1,0,1,4,0,0,0,0.0,87.4,87.4,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,1751,NeedManualLabel
172.16.16.96-172.16.16.163-46736-30002-6,172.16.16.96,46736,172.16.16.163,30002,6,2022-09-08 11:21:00.241207,2643,5,0,437.0,0.0,437.0,0.0,87.4,195.43234123348162,0,0,0,0,165342.4139235717,1891.7896329928112,660.75,205.31987239427167,922.0,427.0,2643.0,660.75,205.31987239427167,922.0,427.0,0,0,0,0,0,1,0,0,0,0,0,168,0,1891.7896329928112,0.0,0.0,437.0,87.4,195.43234123348162,38193.8,1,1,0,1,4,0,0,0,0.0,87.4,87.4,0.0,0,0,0,0,0,0,1,87,0,0,64240,0,1,32,0,0,0,0,0,0,0,0,-1,-1,2643,NeedManualLabel
